ficha,fechaYHoraInicio
080031,2024/09/20 09:00
080015,2024/09/20 09:00
080040,2024/09/20 09:00
080006,2024/09/20 09:00
080009,2024/09/20 09:00
080042,2024/09/20 09:00
080017,2024/09/20 09:00
080002,2024/09/20 09:00
080016,2024/09/20 09:00
080022,2024/09/20 09:00
080014,2024/09/20 09:00
080020,2024/09/20 09:00
080011,2024/09/20 09:00
080028,2024/09/20 09:00
080030,2024/09/20 09:00
080008,2024/09/20 09:00
080039,2024/09/20 09:00
080035,2024/09/20 09:00
080037,2024/09/20 09:00
080029,2024/09/20 09:00
080026,2024/09/20 09:00
080018,2024/09/20 09:00
080005,2024/09/20 09:00
080038,2024/09/20 09:00
080003,2024/09/20 09:00
080034,2024/09/20 09:00
080041,2024/09/20 09:00
080036,2024/09/20 09:00
080012,2024/09/20 09:00
080032,2024/09/20 09:00
080023,2024/09/20 09:00
080019,2024/09/20 09:00
080021,2024/09/20 09:00
080013,2024/09/20 09:00
080033,2024/09/20 09:00
080027,2024/09/20 09:00
080024,2024/09/20 09:00
080001,2024/09/20 09:00
130037,2024/09/20 09:00
130015,2024/09/20 09:00
130011,2024/09/20 09:00
130010,2024/09/20 09:00
130039,2024/09/20 09:00
130008,2024/09/20 09:00
130031,2024/09/20 09:00
130001,2024/09/20 09:00
130003,2024/09/20 09:00
130019,2024/09/20 09:00
130004,2024/09/20 09:00
130017,2024/09/20 09:00
130038,2024/09/20 09:00
130028,2024/09/20 09:00
130030,2024/09/20 09:00
130020,2024/09/20 09:00
130036,2024/09/20 09:00
130014,2024/09/20 09:00
130018,2024/09/20 09:00
130013,2024/09/20 09:00
130005,2024/09/20 09:00
130033,2024/09/20 09:00
130034,2024/09/20 09:00
130007,2024/09/20 09:00
130002,2024/09/20 09:00
130035,2024/09/20 09:00
130021,2024/09/20 09:00
130009,2024/09/20 09:00
130029,2024/09/20 09:00
130022,2024/09/20 09:00
130023,2024/09/20 09:00
130016,2024/09/20 09:00
130040,2024/09/20 09:00
130026,2024/09/20 09:00
130012,2024/09/20 09:00
130006,2024/09/20 09:00
130027,2024/09/20 09:00
130024,2024/09/20 09:00
130032,2024/09/20 09:00
130025,2024/09/20 09:00
100031,2024/09/20 09:00
100043,2024/09/20 09:00
100030,2024/09/20 09:00
100003,2024/09/20 09:00
100070,2024/09/20 09:00
100048,2024/09/20 09:00
100023,2024/09/20 09:00
