ficha,fechaYHoraInicio
882,2024/07/27 08:00
2092,2024/07/27 08:00
1793,2024/07/27 08:00
1036,2024/07/27 08:00
803,2024/07/27 08:00
1966,2024/07/27 08:00
2095,2024/07/27 08:00
2083,2024/07/27 08:00
2111,2024/07/27 08:00
2103,2024/07/27 08:00
1007,2024/07/27 08:00
2106,2024/07/27 08:00
1967,2024/07/27 08:00
1583,2024/07/27 08:00
1976,2024/07/27 08:00
1968,2024/07/27 08:00
1052,2024/07/27 08:00
2093,2024/07/27 08:00
1848,2024/07/27 08:00
2023,2024/07/27 08:00
837,2024/07/27 08:00
1943,2024/07/27 08:00
2104,2024/07/27 08:00
2089,2024/07/27 08:00
1961,2024/07/27 08:00
2113,2024/07/27 08:00
2094,2024/07/27 08:00
2024,2024/07/27 08:00
1971,2024/07/27 08:00
1978,2024/07/27 08:00
1632,2024/07/27 08:00
1098,2024/07/27 08:00
1584,2024/07/27 08:00
212,2024/07/27 08:00
2031,2024/07/27 08:00
2087,2024/07/27 08:00
2099,2024/07/27 08:00
2088,2024/07/27 08:00
2105,2024/07/27 08:00
2037,2024/07/27 08:00
971,2024/07/27 08:00
2033,2024/07/27 08:00
2100,2024/07/27 08:00
997,2024/07/27 08:00
1214,2024/07/27 08:00
2028,2024/07/27 08:00
830,2024/07/27 08:00
1977,2024/07/27 08:00
835,2024/07/27 08:00
1960,2024/07/27 11:00
2101,2024/07/27 11:00
2021,2024/07/27 11:00
2035,2024/07/27 11:00
1469,2024/07/27 11:00
2112,2024/07/27 11:00
1807,2024/07/27 11:00
2091,2024/07/27 11:00
2090,2024/07/27 11:00
2020,2024/07/27 11:00
1964,2024/07/27 11:00
1974,2024/07/27 11:00
2110,2024/07/27 11:00
2098,2024/07/27 11:00
1959,2024/07/27 11:00
2030,2024/07/27 11:00
2109,2024/07/27 11:00
1963,2024/07/27 11:00
2026,2024/07/27 11:00
1962,2024/07/27 11:00
1002,2024/07/27 11:00
2082,2024/07/27 11:00
1924,2024/07/27 11:00
1975,2024/07/27 11:00
820,2024/07/27 11:00
2036,2024/07/27 11:00
2085,2024/07/27 11:00
2017,2024/07/27 11:00
2097,2024/07/27 11:00
2107,2024/07/27 11:00
1979,2024/07/27 11:00
834,2024/07/27 11:00
1929,2024/07/27 11:00
2018,2024/07/27 11:00
2027,2024/07/27 11:00
1980,2024/07/27 11:00
1969,2024/07/27 11:00
2032,2024/07/27 11:00
2029,2024/07/27 11:00
2034,2024/07/27 11:00
2084,2024/07/27 11:00
871,2024/07/27 11:00
1970,2024/07/27 14:00
1973,2024/07/27 14:00
2102,2024/07/27 14:00
1580,2024/07/27 14:00
1629,2024/07/27 14:00
2086,2024/07/27 14:00
2019,2024/07/27 14:00
1972,2024/07/27 14:00
883,2024/07/27 14:00
1965,2024/07/27 14:00
1805,2024/07/27 14:00
2025,2024/07/27 14:00
2108,2024/07/27 14:00
801,2024/07/27 14:00
2096,2024/07/27 14:00
1073,2024/07/27 14:00
2124,2024/07/27 14:00
2138,2024/07/27 14:00
2115,2024/07/27 14:00
2119,2024/07/27 14:00
2125,2024/07/27 14:00
2130,2024/07/27 14:00
2136,2024/07/27 14:00
2137,2024/07/27 14:00
2134,2024/07/27 14:00
2118,2024/07/27 14:00
2132,2024/07/27 14:00
2131,2024/07/27 14:00
427,2024/07/27 14:00
2135,2024/07/27 14:00
2114,2024/07/27 14:00
2120,2024/07/27 14:00
2122,2024/07/27 14:00
2127,2024/07/27 14:00
2126,2024/07/27 14:00
213,2024/07/27 14:00
2117,2024/07/27 14:00
2128,2024/07/27 14:00
2133,2024/07/27 14:00
2129,2024/07/27 14:00
